,bat.id,date.time,body.mass.kg,heart.mass.kg,activity,fH.bpm,W,Joules.p.h
957,bat4,12/4/14 7:21,0.0188,0.000188,day roost,481,0.550105196,1980.378705
958,bat4,12/4/14 7:21,0.0188,0.000188,day roost,498,0.591009902,2127.635646
959,bat4,12/4/14 7:21,0.0188,0.000188,day roost,520,0.64619422,2326.299191
960,bat4,12/4/14 7:21,0.0188,0.000188,day roost,543,0.7066068,2543.784479
961,bat4,12/4/14 7:22,0.0188,0.000188,day roost,559,0.750276852,2700.996667
962,bat4,12/4/14 7:22,0.0188,0.000188,day roost,573,0.789596944,2842.548997
963,bat4,12/4/14 7:22,0.0188,0.000188,day roost,584,0.821218442,2956.38639
964,bat4,12/4/14 7:22,0.0188,0.000188,day roost,595,0.853480688,3072.530476
965,bat4,12/4/14 7:22,0.0188,0.000188,day roost,608,0.892435948,3212.769411
966,bat4,12/4/14 7:22,0.0188,0.000188,day roost,616,0.916854318,3300.675546
967,bat4,12/4/14 7:22,0.0188,0.000188,day roost,626,0.947855561,3412.280019
968,bat4,12/4/14 7:22,0.0188,0.000188,day roost,631,0.963555625,3468.80025
969,bat4,12/4/14 7:22,0.0188,0.000188,day roost,625,0.944731508,3401.03343
970,bat4,12/4/14 7:22,0.0188,0.000188,day roost,620,0.929191018,3345.087665
971,bat4,12/4/14 7:22,0.0188,0.000188,day roost,617,0.919930521,3311.749876
972,bat4,12/4/14 7:22,0.0188,0.000188,day roost,611,0.901553001,3245.590804
973,bat4,12/4/14 7:22,0.0188,0.000188,day roost,602,0.874345177,3147.642637
974,bat4,12/4/14 7:22,0.0188,0.000188,day roost,596,0.856445419,3083.203508
975,bat4,12/4/14 7:22,0.0188,0.000188,day roost,587,0.829953658,2987.833168
976,bat4,12/4/14 7:22,0.0188,0.000188,day roost,576,0.798157488,2873.366958
977,bat4,12/4/14 7:22,0.0188,0.000188,day roost,559,0.750276852,2700.996667
978,bat4,12/4/14 7:22,0.0188,0.000188,day roost,550,0.725546277,2611.966598
979,bat4,12/4/14 7:22,0.0188,0.000188,day roost,544,0.709296623,2553.467843
980,bat4,12/4/14 7:22,0.0188,0.000188,day roost,536,0.687925574,2476.532067
981,bat4,12/4/14 7:22,0.0188,0.000188,day roost,531,0.674739835,2429.063404
982,bat4,12/4/14 7:22,0.0188,0.000188,day roost,525,0.659090612,2372.726204
983,bat4,12/4/14 7:22,0.0188,0.000188,day roost,523,0.653916283,2354.098619
984,bat4,12/4/14 7:22,0.0188,0.000188,day roost,520,0.64619422,2326.299191
985,bat4,12/4/14 7:22,0.0188,0.000188,day roost,523,0.653916283,2354.098619
986,bat4,12/4/14 7:22,0.0188,0.000188,day roost,531,0.674739835,2429.063404
987,bat4,12/4/14 7:22,0.0188,0.000188,day roost,545,0.711991717,2563.170182
988,bat4,12/4/14 7:22,0.0188,0.000188,day roost,553,0.733742306,2641.472302
989,bat4,12/4/14 7:22,0.0188,0.000188,day roost,563,0.761405482,2741.059737
990,bat4,12/4/14 7:22,0.0188,0.000188,day roost,573,0.789596944,2842.548997
991,bat4,12/4/14 7:23,0.0188,0.000188,day roost,581,0.812530885,2925.111184
992,bat4,12/4/14 7:23,0.0188,0.000188,day roost,590,0.838736549,3019.451576
993,bat4,12/4/14 7:23,0.0188,0.000188,day roost,597,0.859415452,3093.895628
994,bat4,12/4/14 7:23,0.0188,0.000188,day roost,604,0.880354204,3169.275135
995,bat4,12/4/14 7:23,0.0188,0.000188,day roost,608,0.892435948,3212.769411
996,bat4,12/4/14 7:23,0.0188,0.000188,day roost,610,0.898508673,3234.631223
997,bat4,12/4/14 7:23,0.0188,0.000188,day roost,611,0.901553001,3245.590804
998,bat4,12/4/14 7:23,0.0188,0.000188,day roost,611,0.901553001,3245.590804
999,bat4,12/4/14 7:23,0.0188,0.000188,day roost,610,0.898508673,3234.631223
